HSV_H_Mean,HSV_H_Std,HSV_H_Min,HSV_H_Max,HSV_H_Median,HSV_H_Q25,HSV_H_Q75,HSV_S_Mean,HSV_S_Std,HSV_S_Min,HSV_S_Max,HSV_S_Median,HSV_S_Q25,HSV_S_Q75,HSV_V_Mean,HSV_V_Std,HSV_V_Min,HSV_V_Max,HSV_V_Median,HSV_V_Q25,HSV_V_Q75,Image_Name,Label
21.55022038277624,11.380734378277278,0,175,22.0,21.0,23.0,191.59688073609016,62.89716778599059,0,255,206.0,189.0,225.0,147.26564016227655,60.12882492683407,0,236,169.0,121.0,187.0,IMG20200717090635.jpg,fully_ripe
21.57285492149229,12.965580050883567,0,176,22.0,21.0,23.0,189.2923316146984,66.08708086237634,0,255,206.0,188.0,224.0,144.92352659207558,62.21225831517616,0,236,167.0,120.0,186.0,IMG20200717090635.jpg,fully_ripe
28.16094372932085,34.32891076997759,0,179,20.0,18.0,22.0,204.08528871897397,50.58269388588686,0,255,221.0,183.0,240.0,123.83335087042428,48.22809598965189,12,211,137.0,96.0,157.0,IMG20200717090635.jpg,fully_ripe
22.103281774285946,4.405643760576701,0,173,22.0,21.0,23.0,194.58122595957116,53.195614119403935,0,255,205.0,189.0,223.0,156.37053534892965,44.470380488372165,54,236,169.0,131.0,187.0,IMG20200717090635.jpg,fully_ripe
21.72531069879462,4.377110751800458,0,173,22.0,21.0,22.0,209.0320811850397,51.787053328657606,0,255,224.0,206.0,238.0,125.01291899033122,39.72445910069196,34,196,136.0,102.0,152.0,IMG20200717090635.jpg,fully_ripe
15.726173795330942,17.075032046880718,0,173,20.0,0.0,21.0,134.59886717172915,102.42815690614276,0,255,190.0,0.0,212.0,107.92060702496022,88.49729684244109,0,240,133.0,0.0,194.0,IMG20200717090643.jpg,fully_ripe
21.646875816372575,12.016462015028614,0,175,21.0,20.0,22.0,190.83887477141568,62.31278910073582,0,255,202.0,186.0,226.0,150.62768660792742,58.06119867458793,0,239,161.0,124.0,197.0,IMG20200717090643.jpg,fully_ripe
22.285653216804807,7.7751598975824825,0,165,21.0,20.0,22.0,192.26019426698647,56.75978524343091,0,255,201.0,186.0,224.0,158.50125869807871,44.52576608037761,52,240,163.0,128.0,197.0,IMG20200717090643.jpg,fully_ripe
21.975027905098916,7.896496049796113,0,165,21.0,20.0,22.0,201.40842377751918,55.49034226931775,0,255,215.0,199.0,231.0,125.67923385660342,38.32002760242661,34,196,129.0,99.25,159.0,IMG20200717090643.jpg,fully_ripe
22.29653026812644,7.843812099400314,0,165,21.0,20.0,22.0,192.22493884627258,56.865799839504994,0,255,201.0,186.0,224.0,158.63659249055976,44.431967729265075,52,240,163.0,128.25,197.0,IMG20200717090643.jpg,fully_ripe
21.24785831550669,6.2516331692403595,0,173,21.0,19.0,22.0,191.5109895030098,51.34501855993232,0,245,205.0,189.0,218.0,150.70730809412467,41.03408313984187,57,233,155.0,118.0,182.0,IMG20200717090654.jpg,fully_ripe
19.27688174717676,13.482914926789176,0,174,20.0,18.0,21.0,182.33906770807423,80.25932096378914,0,255,211.0,191.0,228.0,132.5478931396448,69.8848702293601,0,245,152.0,86.0,187.0,IMG20200717090654.jpg,fully_ripe
20.661051688970698,13.542723389940507,0,174,20.0,19.0,22.0,199.8362171036267,63.36803527669564,0,255,216.0,200.0,232.0,143.75224118203076,62.74145678147326,0,245,158.0,111.0,189.0,IMG20200717090654.jpg,fully_ripe
21.1798019999005,6.22782703207257,0,173,21.0,19.0,22.0,206.11639221929258,53.81191103744784,0,255,220.0,204.0,236.0,130.3693249092085,38.31324550520594,43,207,135.0,99.0,160.0,IMG20200717090654.jpg,fully_ripe
21.25524103278444,6.250901573129367,0,173,21.0,19.0,22.0,201.0079598029949,53.66313918473663,0,255,214.0,198.0,228.0,155.87217551365603,44.394099004875,55,245,161.0,120.0,190.0,IMG20200717090654.jpg,fully_ripe
16.578324154209284,15.545572780338551,0,165,20.0,0.0,22.0,144.09725609756097,99.77879306535426,0,255,194.0,0.0,218.0,110.7351691581432,85.05117556471465,0,252,129.0,0.0,188.0,IMG20200717090706.jpg,fully_ripe
22.607208890637292,13.613605867354742,0,176,21.0,20.0,23.0,193.38777537372147,59.85932247744365,0,255,204.0,189.0,225.0,149.84130605822187,60.32700061736017,0,251,164.0,119.0,193.0,IMG20200717090706.jpg,fully_ripe
22.747551140833988,7.386213214857198,0,178,22.0,20.0,23.0,191.99921321793863,56.23974143163167,0,255,203.0,188.0,222.0,158.68410700236035,45.25228275328787,54,252,165.0,124.0,193.0,IMG20200717090706.jpg,fully_ripe
22.230802517702596,7.679870081586586,0,178,21.0,20.0,23.0,206.39585955940206,55.689893988546004,0,255,221.0,206.0,237.0,133.01229346970888,42.79294221198824,34,221,139.0,100.0,165.0,IMG20200717090706.jpg,fully_ripe
23.384028324154208,19.036642288656452,0,179,21.0,19.0,23.0,207.2474626278521,55.57422643135688,0,255,226.0,200.0,241.0,144.3416011014949,50.24472082873935,28,248,151.0,106.0,182.0,IMG20200717090706.jpg,fully_ripe
22.691655581992244,5.702451221156933,0,173,22.0,20.0,24.0,154.44382411900256,44.61438860523386,0,205,168.0,155.0,178.0,190.33032017535643,42.01905361454728,93,255,194.0,159.0,226.0,IMG20200717090711.jpg,fully_ripe
22.68952919796916,11.370483421888562,0,177,22.0,20.0,23.0,199.4233565018641,56.92285988156185,0,255,210.0,194.0,232.0,146.6513292241977,54.20979741273828,0,243,155.0,117.0,189.0,IMG20200717090711.jpg,fully_ripe
21.56472825374225,9.70146262627809,0,173,22.0,20.0,23.0,196.9183637147086,64.18428685914056,0,255,210.0,195.0,234.0,143.56411937725986,57.320789817507496,0,243,154.0,111.0,188.0,IMG20200717090711.jpg,fully_ripe
22.661708226389642,5.682617204145416,0,173,22.0,20.0,24.0,197.5452535736366,55.90954725440791,0,255,209.0,193.0,229.0,153.06277984899864,43.22391133108999,54,244,156.0,121.0,189.0,IMG20200717090711.jpg,fully_ripe
16.609279277591472,14.714659822972031,0,174,20.0,0.0,22.0,147.3944395526163,101.09631343883066,0,255,199.0,0.0,223.0,107.94626899226259,79.79383643642042,0,244,129.0,0.0,180.0,IMG20200717090711.jpg,fully_ripe
16.165903721204963,15.018869098478346,0,173,20.0,0.0,23.0,134.52608165977554,101.94089080589735,0,255,190.0,0.0,215.0,92.65800354400473,77.0245289874755,0,240,100.0,0.0,163.0,IMG20200717090721.jpg,fully_ripe
23.76991656822209,17.051222413723114,0,179,22.0,20.0,24.0,202.19955330773774,54.06395616416364,0,255,221.0,187.0,238.0,137.61646300945068,49.399185960397624,30,249,144.0,99.0,175.0,IMG20200717090721.jpg,fully_ripe
23.42274254282339,6.151134227403805,0,174,23.0,21.0,25.0,195.8651247784997,54.415516907069076,0,255,205.0,187.0,228.0,144.3555818074424,44.39978771009683,0,239,150.0,111.0,178.0,IMG20200717090721.jpg,fully_ripe
23.481043266391023,4.803833368968655,0,173,23.0,21.0,25.0,194.88725634967514,54.35235368714399,0,255,204.0,186.0,227.0,145.93165792971058,41.837308363198005,55,240,151.0,113.0,178.0,IMG20200717090721.jpg,fully_ripe
21.602813053750737,13.83030790606732,0,173,22.0,20.0,24.0,183.49880020673362,75.64241748799145,0,255,204.0,184.0,229.0,128.7472127879504,64.87034371447622,0,239,147.0,93.0,177.0,IMG20200717090721.jpg,fully_ripe
21.794055676754116,7.1344463889886764,0,173,21.0,20.0,22.0,199.80726631985232,45.83629683388198,0,255,208.0,196.0,220.0,154.20271857694243,43.893843550798096,54,238,162.0,119.0,191.0,IMG20200717090728.jpg,fully_ripe
21.91565512483452,7.167656848118703,0,174,21.0,20.0,22.0,193.49040666778544,44.496433469330626,0,249,202.0,190.0,214.0,189.32664876657157,51.21393584022663,70,255,200.0,148.0,234.0,IMG20200717090728.jpg,fully_ripe
21.06970781823945,13.716448568573831,0,176,21.0,19.0,22.0,194.3456862635416,61.942638222521616,0,255,208.0,196.0,221.0,142.7795771102534,61.9670108954212,0,238,159.0,110.0,189.0,IMG20200717090728.jpg,fully_ripe
21.068141559918704,13.744792757204172,0,176,21.0,19.0,22.0,194.33361302231918,61.9608534376783,0,255,208.0,196.0,221.0,142.75465682161436,61.99586734840184,0,238,159.0,109.0,189.0,IMG20200717090728.jpg,fully_ripe
35.492970483489025,46.070708408036566,0,179,20.0,17.0,22.0,204.07964610020323,50.9321936486773,0,255,222.0,180.0,241.0,99.38611996792899,39.21739236555333,9,174,106.0,68.0,132.0,IMG20200717090728.jpg,fully_ripe
22.01311549194347,12.741501588528447,0,177,22.0,20.0,23.0,191.628310378972,67.37833866884712,0,255,209.0,186.0,234.0,127.42503375641373,53.559920668345754,0,255,139.0,98.0,164.0,IMG20200717090742.jpg,fully_ripe
21.935970834458548,10.641238972911777,0,173,22.0,20.0,23.0,188.7949140336664,67.74047993287287,0,255,207.0,183.0,231.0,129.0080835358718,52.05222547751944,0,255,141.0,97.0,166.0,IMG20200717090742.jpg,fully_ripe
21.872427761274643,6.7443938880665435,0,165,21.0,20.0,23.0,205.9321000990188,55.90674587814973,0,255,223.0,203.0,239.0,130.96845800702133,42.840855613357554,41,255,136.0,97.0,162.0,IMG20200717090742.jpg,fully_ripe
22.637726167971916,6.4670455321942955,0,165,22.0,21.0,23.0,193.03516968223963,59.07789679675089,0,255,207.0,184.0,229.0,137.8692051489783,38.91214794195058,56,255,142.0,107.0,166.0,IMG20200717090742.jpg,fully_ripe
28.186380412278332,35.7807339711966,0,179,20.0,17.0,22.0,190.9195877216671,56.9377081343243,0,255,208.0,159.0,236.0,89.88010622018183,35.237587457869346,16,196,94.0,62.0,115.0,IMG20200717090742.jpg,fully_ripe
23.221083378517832,8.845298193156378,0,177,23.0,21.0,24.0,202.47174365522187,61.16152556380858,0,255,218.0,193.0,246.0,143.48375107130988,46.42502542738089,0,245,150.0,114.0,178.0,IMG20200717090752.jpg,fully_ripe
23.577326710160392,7.098299321890797,0,177,23.0,21.0,24.0,197.1674829027688,59.48874583012485,0,251,213.0,188.0,240.0,159.33340912668567,43.11527271003479,60,255,164.0,128.0,193.0,IMG20200717090752.jpg,fully_ripe
23.569761950571074,7.0983222573154094,0,177,23.0,21.0,24.0,201.22270127507738,60.562050698298606,0,255,217.0,191.0,245.0,147.2634372868312,40.62925859959367,54,245,152.0,118.0,179.0,IMG20200717090752.jpg,fully_ripe
23.771395588826895,7.135838567032298,0,177,23.0,21.0,24.0,169.91677889913072,52.35853489224238,0,226,185.0,163.0,204.0,196.1242894373218,44.28890421454627,91,255,203.0,164.0,234.0,IMG20200717090752.jpg,fully_ripe
23.58940408934287,11.183269088787968,0,177,23.0,21.0,24.0,202.2823797946583,64.04218390360951,0,255,220.0,193.0,248.0,138.86498871845103,51.225918170281005,0,245,149.0,109.0,178.0,IMG20200717090752.jpg,fully_ripe
24.026281856796118,5.280596618517504,0,165,24.0,22.0,26.0,203.2570160800971,53.83771549250399,0,255,212.0,191.0,240.0,133.04434352245147,38.9594056555966,52,233,129.0,102.0,160.0,IMG20200717090759.jpg,fully_ripe
22.253090867718445,13.15433542340193,0,175,24.0,20.0,26.0,192.2498672633495,76.02410902351407,0,255,213.0,189.0,243.0,116.18151736953884,58.792107361352954,0,233,124.0,89.0,156.0,IMG20200717090759.jpg,fully_ripe
50.59973263046116,56.58967549989993,0,179,23.0,18.0,36.0,167.82194326456312,59.87258037491304,0,255,174.0,127.0,220.0,77.18758533070388,33.12614196262597,7,165,72.0,48.0,100.0,IMG20200717090759.jpg,fully_ripe
22.498350273058254,11.776328093964688,0,174,24.0,21.0,26.0,194.83938865291262,71.90762485366844,0,255,213.0,189.0,244.0,120.3296609526699,56.35869821207659,0,233,126.0,92.0,159.0,IMG20200717090759.jpg,fully_ripe
22.82591588288835,14.530205242718823,0,176,23.0,20.0,26.0,191.62516118021844,75.0302997898851,0,255,212.0,188.0,243.0,117.01628868325243,58.10986287133327,0,233,124.0,90.0,156.0,IMG20200717090759.jpg,fully_ripe
24.39065479042209,3.585372763652819,0,110,24.0,23.0,26.0,181.85590113124164,51.294431947323275,0,235,195.0,173.0,217.0,186.66870361860438,52.06531752767604,79,255,191.0,143.0,236.0,IMG20200717090812.jpg,fully_ripe
23.80819734642197,11.772728954471448,0,174,24.0,22.0,25.0,203.01891920959747,65.32594810482327,0,255,219.0,195.0,249.0,144.44484097108833,62.67802581895973,0,246,155.0,105.0,198.0,IMG20200717090812.jpg,fully_ripe
24.3176080643742,3.5544134974617987,0,96,24.0,23.0,25.0,205.07422978773332,55.87640008156034,0,255,217.0,194.0,246.0,153.058693547914,48.95959618853244,0,245,156.0,113.0,198.0,IMG20200717090812.jpg,fully_ripe
24.263050343674532,11.478619397046678,0,173,24.0,22.0,26.0,196.12855285156976,69.85384670131985,0,255,215.0,190.0,246.0,138.96666894805284,65.85311567336115,0,246,152.0,89.0,198.0,IMG20200717090812.jpg,fully_ripe
24.31713875064775,3.5811500827323774,0,110,24.0,23.0,25.0,157.97926219971254,46.33926566120219,0,212,172.0,151.0,187.0,174.0883385316347,42.87087124667144,86,255,177.0,138.0,213.0,IMG20200717090812.jpg,fully_ripe
22.898539063333107,4.463819471398165,0,170,22.0,21.0,24.0,210.98624373503438,55.722099620042506,0,253,227.0,203.0,249.0,189.6774887788043,50.796318573284985,66,255,199.0,151.0,234.0,IMG20200717090824.jpg,fully_ripe
22.748557967291305,4.4357844195636105,0,170,22.0,21.0,24.0,213.91473830135817,56.07696352821096,0,255,230.0,206.0,252.0,162.27274049227847,45.24584915023884,55,255,169.0,128.0,199.0,IMG20200717090824.jpg,fully_ripe
20.024032262755323,14.31510246488559,0,173,21.0,20.0,23.0,188.08702606807364,89.68010062408565,0,255,224.0,193.0,252.0,140.58697274921718,75.69869752854892,0,255,167.0,105.0,198.0,IMG20200717090824.jpg,fully_ripe
21.972177251267535,14.416995477508502,0,175,22.0,20.0,24.0,203.17971362926914,75.75104028845796,0,255,229.0,204.0,252.0,147.34906401171077,67.14066716270777,0,255,166.0,113.0,198.0,IMG20200717090824.jpg,fully_ripe
21.762178511531413,14.979621832594567,0,179,21.0,18.0,23.0,205.8529756769071,49.118413843595526,0,255,217.0,197.0,238.0,163.43648754762344,54.13608066965349,35,255,172.0,122.0,208.0,IMG20200717090824.jpg,fully_ripe
20.72564581388111,13.39883757887489,0,174,20.0,19.0,23.0,200.41215893764914,67.94119282615353,0,255,219.0,194.0,243.0,139.2471625687312,59.52333757911552,0,231,156.0,119.0,183.0,IMG20200717090830.jpg,fully_ripe
22.16119929453263,7.502913834055477,0,165,20.0,19.0,23.0,205.46031746031747,52.95329894951536,0,255,217.0,194.0,239.0,152.573430853823,38.48490713447617,52,231,159.0,127.0,184.0,IMG20200717090830.jpg,fully_ripe
21.44395684199606,11.838026035170872,0,174,20.0,19.0,23.0,202.70156655254695,61.58485124213022,0,255,218.0,193.0,243.0,143.11696234049174,54.56278506379765,0,231,158.0,119.0,184.0,IMG20200717090830.jpg,fully_ripe
22.040771864301277,7.523964388129617,0,165,20.0,19.0,23.0,210.01649548708372,52.41705572429427,0,255,225.0,201.0,244.0,137.76470588235293,36.00392676210216,44,211,144.0,114.0,167.0,IMG20200717090830.jpg,fully_ripe
22.28135698723934,8.79078188980435,0,176,20.0,19.0,23.0,206.56596119929452,51.99976638510162,0,255,218.0,195.0,240.0,151.33634194418508,40.89829208675268,0,231,158.0,126.0,184.0,IMG20200717090830.jpg,fully_ripe
20.758229415963388,4.8692441236202635,0,177,20.0,19.0,22.0,202.4702208506529,42.84219059629365,0,250,209.0,193.0,228.0,181.49821556031407,49.265306658911136,62,255,182.0,142.0,225.0,IMG20200717090837.jpg,fully_ripe
20.5925179493639,13.06201419191959,0,173,20.0,18.0,21.0,201.59999160263678,62.05503658192831,0,255,215.0,197.0,238.0,142.48045513708695,61.89289075638303,0,250,149.0,112.0,191.0,IMG20200717090837.jpg,fully_ripe
20.74034303228786,8.165047999486474,0,178,20.0,19.0,21.0,209.46110971155056,42.82122478608954,0,255,215.0,198.0,236.0,153.7740059621279,47.83872497219425,0,249,156.0,120.0,193.0,IMG20200717090837.jpg,fully_ripe
20.834299030104546,4.6217059053100416,0,177,20.0,19.0,23.0,153.69022127052105,33.475350123631735,0,200,161.0,147.0,172.0,202.16418944451442,40.88447818704138,101,255,204.0,170.0,241.0,IMG20200717090837.jpg,fully_ripe
21.109039761514886,11.375489635308778,0,178,20.0,19.0,21.0,209.6592874837301,43.2954097264883,0,255,215.0,198.0,236.0,151.0903871184448,52.750991996514294,0,250,155.0,119.0,193.0,IMG20200717090837.jpg,fully_ripe
18.84528886385581,10.594867120384201,0,177,19.0,17.0,20.0,198.9734068233022,61.66130935365027,0,255,212.0,194.0,235.0,148.30949267782427,60.55081707417833,0,255,165.0,121.0,190.0,IMG20200717090840.jpg,fully_ripe
18.92150788542002,6.212166992550974,0,176,19.0,17.0,20.0,212.71109591245573,49.3108105588277,0,255,225.0,209.0,240.0,114.54476786289025,34.485399020412416,26,192,119.0,92.0,140.0,IMG20200717090840.jpg,fully_ripe
19.524078693273253,10.367686325007591,0,175,19.0,18.0,20.0,201.76658553266816,54.890065738429904,0,255,211.0,194.0,233.0,153.44201601223045,53.975314397542434,0,255,165.0,128.0,191.0,IMG20200717090840.jpg,fully_ripe
17.412687077566783,14.422652136078172,0,173,19.0,16.0,20.0,174.71205141615707,87.15058050068274,0,255,206.0,171.0,233.0,130.2712624718378,75.5724606861581,0,255,158.0,76.0,189.0,IMG20200717090840.jpg,fully_ripe
19.835764000643707,5.9957449830005185,0,177,19.0,18.0,20.0,199.819962986804,51.586778350757214,0,255,209.0,192.0,230.0,160.17290593820405,42.302701005626375,51,255,166.0,132.0,191.0,IMG20200717090840.jpg,fully_ripe
12.753756197411139,19.000706875997032,0,174,17.0,0.0,19.0,111.2930295378472,104.08198761128574,0,255,178.0,0.0,205.0,87.14570103101433,85.34997540769331,0,228,85.0,0.0,177.0,IMG20200717090844.jpg,fully_ripe
21.532092313112926,15.778823914321361,0,175,19.0,18.0,21.0,192.7873879013112,58.73224029232338,0,255,203.0,190.0,221.0,155.4629581470265,51.33204402470174,0,255,169.0,131.0,191.0,IMG20200717090844.jpg,fully_ripe
22.059662927946444,14.662449961848909,0,177,19.0,18.0,21.0,190.12499685410603,57.274571850696844,0,255,201.0,189.0,218.0,161.7720946620471,40.248911941913896,52,255,170.0,136.0,192.0,IMG20200717090844.jpg,fully_ripe
22.57736801926126,13.582075820719066,0,177,20.0,18.0,23.0,150.22663020226,46.73856364308337,0,211,162.0,150.0,174.0,224.15883828427138,38.6275782448425,104,255,242.0,202.0,255.0,IMG20200717090844.jpg,fully_ripe
30.41322785500365,40.807901114308564,0,179,19.0,16.0,21.0,203.8642567720611,58.57739492630824,0,255,227.0,183.0,243.0,124.61104166841439,41.585582780274805,11,221,133.0,98.0,156.0,IMG20200717090844.jpg,fully_ripe
23.177039930958326,9.444813542646926,0,177,23.0,20.0,24.0,202.38729224858716,51.402256511202815,0,249,213.0,194.0,237.0,187.2097326491031,46.365314228346,70,255,192.0,155.0,224.0,IMG20200717090849.jpg,fully_ripe
23.163092398919833,9.44350876268173,0,177,23.0,20.0,24.0,193.32379061070333,48.95203059274314,0,240,205.0,186.0,224.0,189.1772997652212,44.88690209765969,76,255,194.0,158.0,225.0,IMG20200717090849.jpg,fully_ripe
23.118530822839432,9.433325013332011,0,177,23.0,20.0,24.0,209.46289473928417,53.28586050421012,0,255,220.0,199.0,246.0,152.25646569723742,39.45930990620367,54,255,156.0,125.0,183.0,IMG20200717090849.jpg,fully_ripe
20.26684050816158,14.54651691703321,0,177,22.0,18.0,24.0,185.09115542728816,84.181345299591,0,255,214.0,187.0,242.0,131.65345533170628,66.20273017968722,0,255,151.0,99.0,182.0,IMG20200717090849.jpg,fully_ripe
20.750651905605924,14.1875910133376,0,176,22.0,19.0,24.0,193.7781479384935,78.74312491071097,0,255,218.0,194.0,246.0,132.61581648277206,65.72201498511673,0,255,150.0,105.0,181.0,IMG20200717090849.jpg,fully_ripe
21.73621615489336,3.628283467947449,0,177,21.0,20.0,23.0,216.85088299803357,48.083831793146295,0,255,231.0,215.0,243.0,164.12971751626077,47.61190922244933,51,255,173.0,128.0,202.0,IMG20200717090904.jpg,fully_ripe
21.72972129783694,3.636047863882598,0,177,21.0,20.0,23.0,216.68744327635758,47.976169914767716,0,255,231.0,215.0,243.0,145.32597186507337,42.16394589191861,45,228,153.0,113.0,179.0,IMG20200717090904.jpg,fully_ripe
21.925625850854637,8.936340970164405,0,177,21.0,20.0,23.0,213.33468839812434,52.78794964242963,0,255,223.0,208.0,248.0,160.7267433066102,54.986550021095304,0,255,173.0,127.0,202.0,IMG20200717090904.jpg,fully_ripe
21.94611253970655,9.368585306799236,0,177,21.0,20.0,23.0,213.21171154137045,53.207925498362975,0,255,223.0,208.0,248.0,160.39071244894873,55.552804404969045,0,255,173.0,127.0,202.0,IMG20200717090904.jpg,fully_ripe
14.807943200726063,15.104936405835478,0,177,20.0,0.0,23.0,137.68924897897443,110.03811544910911,0,255,205.0,0.0,231.0,101.41953751323551,90.45488213306757,0,255,107.0,0.0,190.0,IMG20200717090904.jpg,fully_ripe
22.597377655325907,14.529946149729144,0,176,23.0,21.0,24.0,187.47485797876638,68.34288341441604,0,255,205.0,184.0,224.0,127.22439803638257,63.67107738239788,0,239,139.0,92.0,174.0,IMG20200717090939.jpg,fully_ripe
24.30577867123767,16.4983232522226,0,173,23.0,21.0,25.0,184.01846051675088,69.33123451773893,0,255,203.0,181.0,222.0,126.52620998501261,61.38075338318252,0,239,135.0,89.0,173.0,IMG20200717090939.jpg,fully_ripe
23.3072415123803,12.799712850690637,0,175,23.0,21.0,24.0,194.20513879041883,58.08399814748783,0,255,205.0,186.0,224.0,133.10448993511446,58.6604762380678,0,239,143.0,99.0,177.0,IMG20200717090939.jpg,fully_ripe
24.38496055713606,14.423668017537357,0,179,23.0,21.0,24.0,208.5275651323288,55.45842620069601,0,255,227.0,204.0,242.0,138.07811392211943,49.328253238748985,28,247,139.0,101.0,178.0,IMG20200717090939.jpg,fully_ripe
25.30706202266955,10.664873762287767,0,174,24.0,22.0,26.0,161.34778823803924,44.918695307187335,0,223,172.0,155.0,186.0,195.20627855008212,45.10169690375217,90,255,199.0,161.0,236.0,IMG20200717090939.jpg,fully_ripe
21.507040255364426,7.233397381888868,0,173,21.0,20.0,23.0,216.49461784004257,47.78618881619225,0,255,229.0,212.0,242.0,131.27743394218834,43.14036345603136,30,215,137.0,99.0,166.0,IMG20200717090948.jpg,fully_ripe
22.937568717857776,6.583806665504885,0,173,22.0,21.0,23.0,213.0791363716971,51.06275870307912,0,255,224.0,207.0,244.0,153.68513034225927,43.53056599823658,52,238,159.0,121.0,189.0,IMG20200717090948.jpg,fully_ripe
22.901720163149495,11.567028139249205,0,174,22.0,21.0,23.0,211.96609327895015,56.22380451227832,0,255,224.0,207.0,246.0,147.1537772654726,54.598560928642385,0,238,159.0,113.0,188.0,IMG20200717090948.jpg,fully_ripe
21.834332328427028,12.408529902435568,0,176,22.0,21.0,23.0,209.30932789501685,63.30351655520799,0,255,225.0,208.0,246.0,142.76735236744105,60.0354214908361,0,238,156.0,112.0,186.0,IMG20200717090948.jpg,fully_ripe
22.94133711651002,6.602896588768349,0,170,22.0,21.0,23.0,185.601188153928,45.35037214007588,0,231,197.0,181.0,210.0,141.76437311580068,35.217292255369884,60,210,146.0,115.0,170.0,IMG20200717090948.jpg,fully_ripe
25.000395976128296,10.847311850149579,0,176,23.0,23.0,24.0,202.147783947882,53.3014752813385,0,255,209.0,191.0,237.0,147.26820783089934,46.420239347664555,0,247,153.0,118.0,177.0,IMG20200717091002.jpg,fully_ripe
25.11473879717537,10.48582098136714,0,165,23.0,22.0,24.0,206.16839356255952,54.024568092833086,0,255,219.0,199.0,239.0,116.61480950719827,34.409426648044104,35,196,120.0,92.0,139.0,IMG20200717091002.jpg,fully_ripe
25.283537763866235,10.432169614777266,0,165,23.0,23.0,24.0,200.20580387868046,55.28537975912407,0,255,208.0,190.0,236.0,149.96648344914064,41.934869549552275,51,247,154.0,120.0,177.0,IMG20200717091002.jpg,fully_ripe
23.041954613593294,10.456986897567905,0,173,23.0,22.0,24.0,195.87739824827705,65.62375243993485,0,255,208.0,190.0,237.0,141.46316007806388,57.190209822494126,0,247,153.0,117.0,177.0,IMG20200717091002.jpg,fully_ripe
24.94048101671585,10.543253911752403,0,170,23.0,22.0,24.0,207.86826251331706,52.9225745165054,0,255,222.0,205.0,236.0,144.5902589872439,44.00458655467223,41,246,149.0,113.0,173.0,IMG20200717091002.jpg,fully_ripe
21.800367255333136,5.147552010139662,0,176,22.0,21.0,23.0,217.77278910022443,48.76942842118278,0,255,228.0,211.0,248.0,162.8325020969826,43.966150836646015,0,241,176.0,138.0,194.0,IMG20200717091035.jpg,fully_ripe
28.899152138922265,39.409111835644325,0,179,19.0,16.0,22.0,195.63090839019745,45.22975481550391,0,255,202.0,172.0,232.0,146.43452880233954,48.43817829536604,15,238,160.0,116.0,182.0,IMG20200717091035.jpg,fully_ripe
19.963489832468092,14.443532969197515,0,173,22.0,20.0,23.0,187.2872299426447,87.01147770443595,0,255,221.0,199.0,241.0,140.09626850445468,74.51675282044506,0,241,174.0,100.0,193.0,IMG20200717091035.jpg,fully_ripe
21.35729183196935,4.154860854399097,0,113,22.0,20.0,22.0,221.69478134705628,46.861022071174716,0,255,234.0,223.0,243.0,179.53425449434383,48.12273264561073,49,255,193.0,149.0,215.0,IMG20200717091035.jpg,fully_ripe
21.91860306952914,3.8397522821638623,0,110,22.0,21.0,23.0,216.4892770510757,50.222206855051745,0,255,227.0,210.0,248.0,164.40925166058352,40.64021320609725,54,241,176.0,139.0,194.0,IMG20200717091035.jpg,fully_ripe
21.969966175250494,7.1340047839166125,0,175,22.0,21.0,23.0,214.92894249792585,31.13490549116311,0,255,217.0,201.0,236.0,160.0704831195354,46.370373748579176,0,246,171.0,131.0,195.0,IMG20200717091047.jpg,fully_ripe
21.72761503605846,1.648231587800665,7,30,22.0,21.0,23.0,159.62363903248453,25.493954218805182,10,204,164.0,151.0,173.0,176.29700682877018,34.77826188148443,88,246,184.0,151.0,203.0,IMG20200717091047.jpg,fully_ripe
15.466462441763992,15.682389172034926,0,177,20.0,0.0,22.0,147.69823217818623,105.68483652686638,0,255,207.0,0.0,229.0,103.3342012891697,86.04502993971536,0,247,117.0,0.0,184.0,IMG20200717091047.jpg,fully_ripe
21.9769736422235,7.175893779470741,0,175,22.0,21.0,23.0,214.9331674005999,31.107752811016407,0,255,217.0,201.0,236.0,160.07431233646054,46.3635944240028,0,246,171.0,131.0,195.0,IMG20200717091047.jpg,fully_ripe
21.72924883527985,1.649375463367359,8,30,22.0,21.0,23.0,213.57097453570745,33.107051129089626,18,255,216.0,200.0,235.0,162.07068734443806,42.13450415671328,55,247,171.0,132.0,195.0,IMG20200717091047.jpg,fully_ripe
20.244247718075982,11.298680761557403,0,176,20.0,19.0,22.0,204.56641479289166,59.38812356448198,0,255,216.0,201.0,238.0,146.5059519911997,60.9585877336698,0,245,163.0,112.0,191.0,IMG20200717091112.jpg,fully_ripe
20.170911852909207,8.332694663885245,0,174,20.0,19.0,22.0,207.51510587865533,54.12724481300389,0,255,216.0,201.0,239.0,150.25782794882204,56.94733707237944,0,245,165.0,120.0,191.0,IMG20200717091112.jpg,fully_ripe
20.940165791438037,3.1647647638557728,0,50,21.0,19.0,22.0,208.3270648629536,45.28817331749979,5,255,214.0,200.0,234.0,157.5900132266471,44.63279511069741,54,245,166.0,125.0,192.0,IMG20200717091112.jpg,fully_ripe
